"SourceRoot","RelativePath","FileName","Extension","SizeBytes","Category","LayerCandidate","FunctionalRole","ContainsArabicText","MissingFromActiveByName","SameHashAsActiveWorkspace","SameHashAsActiveCompiled","NamespaceCount","Namespaces","TypeCount","Types","MethodLikeMemberCount","UsingCount"
"_codex_zip_study_20260515_053548","FixedGpt/EJLive.Core/Xfs/Adapters/NcrJournalAdapter.cs","NcrJournalAdapter.cs",".cs","6715","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Xfs.Adapters","1","NcrJournalAdapter","5","4"
"_codex_zip_study_20260515_053548","FixedGpt/EJLive.Core/Xfs/Adapters/NcrOoxfsRuntimeAdapter.cs","NcrOoxfsRuntimeAdapter.cs",".cs","3855","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Xfs.Adapters","1","NcrOoxfsRuntimeAdapter","3","4"
"_codex_zip_study_20260515_053548","FixedGpt/EJLive.Core/Xfs/Adapters/NcrXfsAdapter.cs","NcrXfsAdapter.cs",".cs","28472","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Xfs.Adapters","1","NcrXfsAdapter","26","5"
"_codex_zip_study_20260515_053548","FixedGpt/EJLive.Core/Xfs/Adapters/OoxfsRuntimeAdapter.cs","OoxfsRuntimeAdapter.cs",".cs","2632","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Xfs.Adapters","1","OoxfsRuntimeAdapter","2","3"
"_codex_zip_study_20260515_053548","FixedGpt/EJLive.Core/Xfs/IXfsVendorAdapter.cs","IXfsVendorAdapter.cs",".cs","268","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Xfs","1","IXfsVendorAdapter","0","1"
"_codex_zip_study_20260515_053548","FixedGpt/EJLive.Core/Xfs/Models/XfsNormalizedModels.cs","XfsNormalizedModels.cs",".cs","1951","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","False","False","True","True","1","EJLive.Core.Xfs.Models","5","XfsEventSourceLayer;XfsSeverity;XfsDeviceFamily;XfsCassetteSnapshot;XfsNormalizedEvent","0","2"
"_codex_zip_study_20260515_053548","FixedGpt/EJLive.Core/Xfs/XfsAdapterRegistry.cs","XfsAdapterRegistry.cs",".cs","1566","Service/Manager/Engine","Business Layer","Preserved operational behavior for staged service, manager, engine, adapter, parser, or handler promotion.","False","False","True","True","1","EJLive.Core.Xfs","1","XfsAdapterRegistry","2","4"
"_codex_zip_study_20260515_053548","FixedGpt/EJLive.Core/Xfs/XfsEventModels.cs","XfsEventModels.cs",".cs","3253","Data/Core Source","Data/Core Layer","Preserved core model, protocol, constant, data, or utility behavior.","False","False","True","True","1","EJLive.Core.Xfs","6","XfsVendor;XfsSourceLayer;XfsEventKind;XfsSeverity;XfsNormalizedEvent;XfsCassetteSnapshot","0","2"
"_codex_zip_study_20260515_053548","FixedGpt/EJLive.Installer.WinForms/app.config","app.config",".config","524","Configuration/Data","Reference/Future Development","Original configuration or data artifact used to preserve runtime assumptions.","False","False","False","False","0","","0","","0","0"
"_codex_zip_study_20260515_053548","FixedGpt/EJLive.Installer.WinForms/app.manifest","app.manifest",".manifest","872","Reference Artifact","Reference/Future Development","Reference artifact retained for future analysis.","False","False","False","False","0","","0","","0","0"
